
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9442231075697212
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9482071713147411
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9482071713147411
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9561752988047809
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9561752988047809
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.952191235059761
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9482071713147411
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9442231075697212
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9442231075697212
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9561752988047809
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9482071713147411
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.9482071713147411
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.952191235059761
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,1.0
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,0.952755905511811
window_size,Embedding,Batch Size Word2vec,Batch Size Classifier,Accuracy
2,50,8,8,1.0
